"is_spam","post_text"
True,"Selamat Hari Batik Nasional!
2 Oktober 2025

Batik adalah bahasa tanpa kata, yang menyampaikan pesan tentang keindahan, kebijaksanaan, dan kearifan lokal.

#haribatik #haribatiknasional 
#kkpgoid #menterikkp 
#ekonomibiruuntukindonesiaemas https://t.co/nvTZR7QlJZ"
True,"Penasaran bagaimana budidaya fitoplankton bisa menghasilkan panen melimpah? Jawabannya ada pada kekuatan alami: Cahaya Matahari! ☀️

Temukan rahasia di balik peran utama Cahaya Matahari sebagai Kunci Sukses Kultur Fitoplankton Skala Massal dalam infografis terbaru kami.

Yuk, langsung cek dan semoga bermanfaat!

#bpbapujungbatee #25TahunKKP #2025KKPRiseTogether #PanganBiru #EkonomiBiru #MenteriKKP #KKPGOID #saktiwahyutrenggono"
True,"Salam Solutif! 
#2025KKPrisetogether #KKPGOID #DJPTBerdedikasi #DJPTDisiplin #DJPTPrestasi #PRIGISOLUTIF #ZIWBK #banggamelayanibangsa #panganbiru https://t.co/QjiKjYH23D"
True,"Jaelani Maksimalkan 3 Fungsi DPR Dalam Program Kampung Nelayan Merah Putih di Sultra
https://t.co/ELn5GVJhMC"
False,"BPPP Ambon bangga melayani dengan hati...
Beta par Ambon
Ambon par Samua
#PanganBiru
#2025KKPRiseTogether
#EkonomiBiruUntukIndonesiaEmas
#SaktiWahyuTrenggono 
#KKPGOID
#BP3Ambon
#GiatLuhkanSatminkalAmbon"
False,"#KNMP #KampungNelayanMerahPutih #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #EkonomiBiru"
True,"Setelah kemarin main ke Pantai Mulut Seribu dan sunset-an di salah satu calon Kampung Nelayan Merah Putih (KNMP) di sana, kali ini Menteri Trenggono mengajak The Dudas-1 untuk melihat langsung lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao"
False,"Memberdayakan Pesisir Lewat Kampung Nelayan Merah Putih di Biak Numfor, Papua
 
https://t.co/hFWt808cZ3"
False,"#SahabatBahari, udang vaname memang merupakan komoditas perikanan yang sangat menjanjikan karena butuh waktu pemeliharaan yang relatif singkat. Namun banyak penyakit, virus maupun bakteri yang bisa menjadi ancaman serius dalam budidaya udang vaname. 

Berikut merupakan informasi tentang salah satu virus yang sangat berbahaya untuk udang vaname berikut dengan penyebab, mekanisme dan gejalanya. dengan sumber informasi langsung dari ahlinya yang berasal dari luar negeri.

💻 Informasi lain kunjungi:
bpiu2k.online 
nusadewa.id 

#KKPgoid #KKP2025RiseTogether #PanganBiru #EkonomiBiruUntukIndonesiaEmas #swtrenggono"
False,"Siapa yang pernah ke Desa Bontosi? Sumberdaya lautnya seharusnya melimpah ya kalau dilhat 3 ekosistem kunci yang berperan penting dalam menjaga kesehatan laut yaitu mangrove, lamun dan terumbu karang semua ada disini. Tapi ancamannya cukup besar karena destruktif fishing dan berdasarkan hasil survey kami di bulan Februari memang kondisinya mulai memburuk. #banggailaut #pulaulabobo #desabontosi #konservasilaut #konservasiterumbukarang "
True,"#festivalikanfufu #kampungnelayan  #DufadufaTernate #malukuutarapride🏝🔥fypシviral  #foryou "
False,"Hi #SahabatBahari

Peluang usaha sektor kelautan dan perikanan masih sangat terbuka. Disini, mimin akan tunjukkan program-program yang disiapkan @kkp.goid untuk #SahabatBahari.

Tunggu apa lagi, yuk berwirausaha di sektor kelautan dan perikanan. 

Cek channel youtube KKP dan Ditjen PDSPKP untuk informasi dan inspirasi usaha sektor Kelautan dan perikanan ya😉

#KKP #KKPThrive #Wirausaha"
False,"🇮🇩 Kabar Baik dari Pesisir Bengkulu! 🌊

Kampung Nelayan Merah Putih resmi dibangun di Desa Merpas, Kecamatan Nasal, Kabupaten Kaur 🎉
Launching ini dilakukan oleh Senator DPD RI Destita Khairilisani bersama Bupati Kaur Gusril Pausi, Selasa (7/10).

💬 “Kampung Nelayan Merpas ini jadi yang pertama di Kabupaten Kaur, dan diharapkan jadi contoh bagi daerah pesisir lainnya,” ujar Bupati Gusril.

Kampung ini bukan cuma soal bangunan dan perahu — tapi soal membangun masa depan nelayan!
🤝 Kolaborasi antara pemerintah, tokoh masyarakat, dan pelaku usaha lokal digalakkan agar nelayan bisa lebih sejahtera dan berdaya saing.

Senator Destita Khairilisani pun menegaskan, program ini harus benar-benar menyentuh kebutuhan nelayan, mulai dari alat tangkap, transportasi, sampai fasilitas pengolahan ikan.

Ketua Koperasi Desa Merah Putih, Abdul Yani, juga berterima kasih kepada pemerintah karena Kaur menjadi salah satu daerah pertama penerima manfaat.
Dengan semangat gotong royong, koperasi di Merpas kini jadi motor penggerak awal pembangunan kampung nelayan ini. ⚓

🔥 Harapannya, Kampung Nelayan Merpas bisa jadi contoh sukses pemberdayaan nelayan di seluruh Indonesia!

Sumber: https://rri.co.id/bengkulu/daerah/1886957/destita-dan-bupati-kaur-launching-kampung-nelayan-merpas

#PusatNelayan #KampungNelayan #KaurBengkulu #NelayanIndonesia #BeritaNelayan #KampungNelayanMerahPutih #KabarLaut #PemberdayaanNelayan #EkonomiPesisir #IndonesiaMaju"
True,"Setelah kemarin main ke Pantai Mulut Seribu dan sunset-an di salah satu calon Kampung Nelayan Merah Putih (KNMP) di sana, kali ini Menteri Trenggono mengajak The Dudas-1 untuk melihat langsung lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao#KSign"
False,"Seru banget #SahabatBahari, Menteri Trenggono @swtrenggono nongkrong bareng @dudasminusone di Pulau Rote. Mereka ngobrolin soal laut, kampung nelayan dan juga keindahan Pulau Rote.

#EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID #TheDudas #Rote #WisataBahariRote https://t.co/X3AvijyVQu"
True,"Halo #SobatBahari
Yuk kenali daun kesukannya ikan Gurami!
Kira-kira kenapa sih mereka suka banget makan daun? Yup betul sekali, Ikan gurami suka makan daun karena mereka adalah herbivora (pemakan tumbuhan). Daun-daunan seperti daun singkong, daun pepaya, atau daun sente, menjadi sumber makanan alami bagi mereka. 

Daun-daunan ini mengandung nutrisi yang dibutuhkan untuk pertumbuhan dan kesehatan ikan gurami.  Terutama untuk pencernaan sang ikan. Ini bisa jadi rekomendasi sobat loh untuk memberikan pakan alternatif. Mau tahu daun apa saja yang jadi favoritnya ikan gurami? 

Cekidot, baca di slide ya!

#2025KKPRiseTogether
#EkonomiBiruUntukIndonesiaEmas
#SaktiWahyuTrenggono 
#KKPGOID
#SFVGarden
#BPPSDM_BRPI"
True,"Hai #SobatCFI! 🌊

GEF-6 CFI Indonesia bersama Kementerian Kelautan dan Perikanan (KKP) hadir dalam 32nd Annual Meeting of the Commission for the Conservation of Southern Bluefin Tuna (CCSBT), sebuah forum internasional yang mempertemukan negara-negara anggota dalam upaya menjaga keberlanjutan sumber daya tuna dunia

Dalam rangkaian agenda tersebut, turut diselenggarakan tiga kegiatan penting:
1️⃣ Pertemuan Tahunan CCSBT ke-32,
2️⃣ Launching E-Logbook versi 3, dan
3️⃣ Pertemuan serta Penandatanganan Komitmen Bersama Mitra Pembangunan KKP.

Kehadiran CFI Indonesia mencerminkan komitmen bersama antara KKP dan mitra pembangunan untuk memperkuat tata kelola perikanan berkelanjutan dan mendorong implementasi kebijakan ekonomi biru di Indonesia

💡Pantau terus informasi terbaru CFI Indonesia:
🔗 https://cfi-indonesia.id/
🔗 YouTube: CFIGEF6
🔗 FB: CFI Indonesia

#cfi #gef6 #cfifamily #kkp #ekonomibiru #blueeconomy #tuna #ccsbt32 #perikananberkelanjutan"
False,"Setelah sukses jadi tambak percontohan seluas 84 hektar dengan produktivitas tembus 80 ton/ha/siklus, kini BINS Karawang lagi disiapkan buat pembangunan tahap ke-2 loh Sahabat Bahari! Pembangunan tersebut akan dilakukan di lahan seluas 230 hektar untuk pembesaran, dan 36 hektar untuk pembenihan dengan target volune produksi 11.155 ton per tahun! Tentunya semua ini adalah bagian dari program Revitalisasi Tambak Pantura di Jawa Barat untuk wujudkan swasembada pangan dan penuhi kebutuhan protein ikan nasional. Wah makin ga sabar deh! #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID  #RevitalisasiTambakPantura "
False,"Setelah sukses jadi tambak percontohan seluas 84 hektar dengan produktivitas tembus 80 ton/ha/siklus, kini BINS Karawang lagi disiapkan buat pembangunan tahap ke-2 loh Sahabat Bahari! Pembangunan tersebut akan dilakukan di lahan seluas 230 hektar untuk pembesaran, dan 36 hektar untuk pembenihan dengan target volune produksi 11.155 ton per tahun! Tentunya semua ini adalah bagian dari program Revitalisasi Tambak Pantura di Jawa Barat untuk wujudkan swasembada pangan dan penuhi kebutuhan protein ikan nasional. Wah makin ga sabar deh! #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID  #RevitalisasiTambakPantura "
False,"Đorđe Šekularac is one of the greatest talents from Partizan’s basketball school! 🌟

After playing for the senior team in the Basketball Superleague of Serbia, this year he will get more playing experience in the domestic league.

He will be on loan to Metalac Valjevo, which has an co-agreement with Partizan and will play in the KLS, which starts this weekend! 👀

How far can Đorđe Šekularac go? 

#djordjesekularac #kkp #partizanbc #kosarka"
True,"Another Friendly Friday with our future leaders! School kids filled the park with excitement and curiosity today. History truly comes alive at Kwame Nkrumah Memorial Park! 📍Book your school tour today. #FriendlyFriday #KNMP #SchoolVisits #GhanaHistory #fypシ゚viralシfypシ゚ "
True,"Festival Tuna Sulawesi Utara 2025
(29 September - 11 Oktober 2025)

BPPMHKP Manado turut hadir pada acara Festival Tuna Sulut Season 4 yang bertempat Kawasan Megamass Manado yang dihadiri langsung oleh Plt.Kepala BPPMHKP Manado untuk menyampaikan informasi terkait mutu hasil kelautan dan perikanan.

Dengan adanya sosialisasi ini diharapkan dapat memberikan manfaat dan wawasan kepada pengunjung festival mengenai mutu hasil kelautan dan perikanan.

#PanganBiru 
#2025KKPRiseTogether 
#EkonomiBiruUntukIndonesiaEmas 
#SaktiWahyuTrenggono 
#KKPGOID 
#HUT26KKP 
#BergerakBerdampakBerkelanjutan"
True,"#SahabatBahari kemarin tgl 29 September 2 siswi magang dari SMK Ankes Tunas Harapan dan 2 mahasiswi magang dari IPB University mempresentasikan hasil magang di laboratorium kimia dan mikrobiologi mutu. Semoga ilmu yang di dapat bermanfaat dan menjadi bekal utk jenjang selanjutnya https://t.co/foqPKg30Xx"
True,"#SahabatBahari
Waktunya Bersiap!
Pengajuan Proposal Pembangunan Kampung Nelayan Merah Putih Tahun 2026 segera dibuka! 🤩
#KNMP #Kampungnelayanmerahputih #KKPGOID #SaktiWahyuTrenggono #PanganBiru #BlueEconomy #EkonomiBiruUntukIndonesiaEmas #2025RiseTogether #HUT26KKP https://t.co/E97ZE9w9cX"
False,"kali ini Menteri Trenggono mengajak The Dudas-1 untuk melihat langsung lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao yang nantikan bakal jadi lumbung garam nasional lho!!"
True,"@knmP_ こんばんは、お世話になっております✨️
ぜひそちらの内容にて全てお迎えさせて頂きたいです！
お手隙の際にDMにて詳細をお送り頂けますと幸いです。この度もよろしくお願いいたします🙇🏻‍♀️"
False,"Menteri Kelautan dan Perikanan Sakti Wahyu Trenggono (@swtrenggono) mengatakan sertifikat Hak Guna Bangunan (HGB) di perairan sekitar pagar laut perairan Tangerang, Banten, ilegal. 

Ia mengatakan pagar laut itu tak memiliki perizinan resmi. Ia menjelaskan, pembangunan di ruang laut harus mendapatkan izin Kesesuaian Kegiatan Pemanfaatan Ruang Laut (KKPRL) sesuai amanat Undang-Undang Cipta Kerja.

""Saya perlu sampaikan, kalau di dasar laut itu tidak boleh ada sertifikat. Jadi, (sertifikat yang mencakup wilayah laut) itu sudah jelas ilegal,"" kata Trenggono di Istana Kepresidenan, Jakarta, Senin (20/1). 

Trenggono menduga pemasangan pagar laut untuk membentuk daratan sebagai lahan reklamasi. Kecurigaannya ini muncul karena ada sertifikat HGB dan sertifikat hak milik (SHM) yang terbit untuk struktur pagar.

Trenggono mengatakan mengatakan pagar laut dibuat secara terstruktur untuk menahan abrasi. Ia menjelaskan, dari menahan abrasi, dasar laut akan berubah menjadi daratan seiring waktu.

Selengkapnya, klik link di bio.

Reporter: Andi M. Arief
Kreator Konten: Rizka R.
Editor: Ameidyo Daud Nasution

#PagarLautTangerang #SHGB #MenteriKKP #SaktiWahyuTrenggono #Katadatacoid"
False,"Sampurasun #sahabatbahari
Apel pagi hari ini di PPN Palabuhanratu dipimpin langsung oleh Kepala Pelabuhan selaku Pembina Apel.
Dalam arahannya, beliau mengajak seluruh pegawai, tim kebersihan, keamanan, serta mahasiswa/i magang untuk senantiasa meniatkan hati dalam bekerja dengan jujur, amanah, dan berintegritas, serta menolak segala bentuk gratifikasi.
Selain itu, beliau menekankan pentingnya penyelesaian target capaian kinerja, khususnya PNBP SDA, serta mengingatkan seluruh jajaran untuk berperan aktif dalam mendukung kegiatan KNMP di wilayah Jawa Barat dan Banten.
Mari bersama kita tingkatkan disiplin, integritas, dan semangat kerja demi pelayanan yang lebih baik! 💪🇮🇩
#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono 
#KKPGOID #PenangkapanIkanTerukur #DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi
@kkpgoid @djpt_kkp @swtrenggono  @dwi_utariretno @afifsarwono_"
False,"Revitalisasi Tambak Pantura Jawa Targetkan Capai 78.550 Hektar. Kementerian Kelautan dan Perikanan memastikan target budidaya di tambak Pantai Utara Jawa akan tercapai pada akhir tahun ini. Adapun untuk tahap pertama nanti, KKP akan berfokus terhadap komoditas ikan tilapia. #kkp #tambak #budidayaikan #revitalisasitambak #ikantilapia #tambakikan #berita #beritatiktok #beritaterkini #fyp #viral #sinpotv"
True,"RESMI DIBUKA
Pendaftaran Kampung Nelayan Merah Putih

#SahabatBahari dalam semangat Bulan Bhakti KKP ke-26, kita bergerak bersama membangun pesisir yang lebih tangguh
Dari hulu hingga hilir, fasilitas dibangun.
Dari masyarakat hingga kelembagaan, terus diperkuat.
Demi kampung nelayan yang mandiri, berdaya saing, dan sejahtera.
Persiapkan dengan matang dan segera daftarkan kampungmu dengan scan QR!

📅 Batas pendaftaran: Jumat, 10 Oktober 2025

Kampung Nelayan Merah Putih
Berdayakan Pesisir untuk Indonesia Raya

#KNMP #Kampungnelayanmerahputih #KKPGOID #SaktiWahyuTrenggono #PanganBiru #BlueEconomy #EkonomiBiruUntukIndonesiaEmas #2025RiseTogether #HUT26KKP"
False,"#SobatBahari, satuan pendidikan tinggi @kkpgoid terdiri dari 10 Politeknik dan 1 Akademi Komunitas Kelautan dan Perikanan yang menyelenggarakan program Diploma IV, III, dan I dengan berbagai macam program studi.

Kalau #SobatBahari, sudah tau belum program studi yang akan dipilih pada #PENTARU2023?
Yuk simak pada infografik berikut!
Jangan lupa siapkan diri dan persyaratannya. Semangat yaa😉

@swtrenggono
@inradiarta
@pusdik.kp

#KKPThrive
#EkonomiBiru
#SDMKP
#BRSDMINFINITY
#MenteriKelautanPerikanan
#MenteriTrenggono
#SaktiWahyuTrenggono
#MenteriKKP
#PendidikanKP"
False,"Hai.. #SahabatBahari Kabar seru dari PPN Brondong hadir lagi lewat Rekam Pesan Dong!
Dengan semangat baru dan langkah pasti, kami terus berkomitmen mendukung kemajuan perikanan Indonesia. 

Cek berita lengkapnya di postingan ini ya!

#PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas
#SaktiWahyuTrenggono #KKPGOID #PenangkapanIkanTerukur
#DJPTDisiplin #DJPTBerdedikasi #DJPTBerprestasi
#ZI_WBK_WBBM #PPNBrondongBerMoral"
True,"🇮🇩 DPR Dukung Kampung Nelayan Merah Putih untuk Angkat Kesejahteraan Nelayan Miskin!

Program Kampung Nelayan Merah Putih (KNMP) dari Kementerian Kelautan dan Perikanan mendapat dukungan penuh dari Anggota DPR RI Rina Sa’adah.
Ia menegaskan, program ini harus fokus menolong nelayan miskin dan miskin ekstrem di daerah pesisir.

📊 Berdasarkan data BPS 2022, kemiskinan di wilayah pesisir mencapai 17,74% atau sekitar 3,9 juta jiwa, dan sebagian besar adalah nelayan kecil. Dari total 2,4 juta nelayan di Indonesia, 85% merupakan nelayan kecil yang hidup dari hasil laut seadanya.

Pada tahun 2025 akan dibangun 65 lokasi KNMP, dan 250 lokasi lagi pada 2026.
Rina meminta agar anggaran besar ini benar-benar dirasakan manfaatnya oleh nelayan, bukan hanya berhenti di proyek.

Menurutnya, nelayan kini menghadapi tekanan berat:
🌧️ perubahan iklim,
⛽ sulitnya akses solar,
💸 keterbatasan modal dan utang ke tengkulak,
🧊 kurangnya es balok dan cold storage,
💰 harga ikan tak stabil,
serta minimnya akses pasar.

Rina menegaskan, pemerintah harus dengar suara nelayan!
Mereka butuh bantuan nyata — bukan janji.
Mulai dari peralatan tangkap, modal usaha, sampai jaminan harga pasar.

Sebagai negara kepulauan dengan lebih dari 17.000 pulau dan garis pantai 108.000 km, potensi laut Indonesia luar biasa besar.
Namun potensi itu tak akan berarti jika nelayan sebagai aktor utama masih hidup dalam kemiskinan.

“Program KNMP harus jadi gerakan nyata agar nelayan bisa hidup layak, bukan sekadar bertahan hidup,” kata Rina Sa’adah. 🙏

Sumber: https://m.antaranews.com/amp/berita/5159641/anggota-dpr-dukung-kampung-nelayan-merah-putih-bantu-nelayan-miskin

#PusatNelayan #KampungNelayanMerahPutih #NelayanIndonesia #KesejahteraanNelayan #DPRRI #KKP #NelayanKecil #BeritaNelayan #EkonomiPesisir #LautUntukRakyat #ViralNews"
False,"#SahabatBahari, tertarik untuk belajar membuat olahan ikan dan mau tau cara pemasaran produk perikanan? Atau mau mengajukan sertifikasi produk kelautan dan perikanan kamu? Waahh waahh waahh pas banget nih, Bimbingan Teknis bareng @bbp3kp solusinya! Mau tau info selengkapnya? Cek postingan di atas yaa 😉

#KKPThrive #EkonomiBiru #KKPGOID #MenteriKKP #SaktiWahyuTrenggono #BimtekPerikanan #PelatihanPerikanan #OlahanIkan"
False,"Polemik lahan pembangunan Kampung Nelayan Merah Putih (KNMP) yang merupakan program nasional di Terminal Leato, Kelurahan Leato Selatan, Kecamatan Dumbo Raya, Kota Gorontalo berlanjut ke musyawarah yang dilaksanakan di Kantor Satpol PP, Senin (29/09).

Hasilnya, dua belah pihak sepakat untuk menyelesaikan persoalan sesuai harapan banyak orang. Yaitu, pihak ahli waris berembuk untuk mengambil langkah selanjutnya, seperti melayangkan gugatan ke Pengadilan.

---
Baca selengkapnya di read.id

#KampungNelayanMerahPutih #gorontalo #pemkotgorontalo #readid"
False,"Setelah sukses jadi tambak percontohan seluas 84 hektar dengan produktivitas tembus 80 ton/ha/siklus, kini BINS Karawang lagi disiapkan buat pembangunan tahap ke-2 loh Sahabat Bahari! Pembangunan tersebut akan dilakukan di lahan seluas 230 hektar untuk pembesaran, dan 36 hektar untuk pembenihan dengan target volune produksi 11.155 ton per tahun! Tentunya semua ini adalah bagian dari program Revitalisasi Tambak Pantura di Jawa Barat untuk wujudkan swasembada pangan dan penuhi kebutuhan protein ikan nasional. Wah makin ga sabar deh! #PanganBiru #2025KKPRiseTogether #EkonomiBiruUntukIndonesiaEmas #SaktiWahyuTrenggono #KKPGOID  #RevitalisasiTambakPantura "
True,"Setelah kemarin main ke Pantai Mulut Seribu dan sunset-an di salah satu calon Kampung Nelayan Merah Putih (KNMP) di sana, kali ini Menteri Trenggono mengajak The Dudas-1 untuk melihat langsung lokasi Kawasan Sentra Industri Garam Nasional (K-Sign) Rote Ndao"
True,"(1/10)✨ Giat Harian PPN Kejawanan | 1 Oktober 2025 ✨
Hari ini, PPN Kejawanan melaksanakan rangkaian kegiatan, di antaranya:
1️⃣ Uji coba Aplikasi TemanSPB sebagai inovasi pelayanan yang lebih cepat dan efisien 🚀
2️⃣ Penerimaan kunjungan Sekretariat Inspektorat Jenderal KKP dalam rangka survei kepuasan mitra terhadap kinerja pengawasan 📊
3️⃣ Rapat pimpinan terkait penempatan tugas dan fungsi PPPK lingkup PPN Kejawanan 👥
Melalui kegiatan ini, PPN Kejawanan terus berkomitmen meningkatkan pelayanan, pengawasan, dan penguatan kinerja demi kemajuan sektor kelautan dan perikanan. 🌊🐟
#PanganBiru 
#2025KKPRiseTogether 
#EkonomiBiruUntukIndonesiaEmas
#SaktiWahyuTrenggono
#DJPTDisiplin
#DJPTBerdedikasi
#DJPTBerprestasi
#PenangkapanIkanTerukur
#PPNKejawananNgladeni"
