"is_spam","post_text","comment_text"
False,"Adu konsep: Ganti Kapolri VS Reformasi Polri Total menjadi pembahasan hangat di program khusus 17+8, Diskursus Network yang dipandu Taufik Basari.

Kesimpulan konsep ganti Kapolri dinilai Adrianus Meliala lebih mudah dibanding mereformasi total institusi, namun tidak ada perubahan budaya aparat kepolisian di berbagai level dinilai justru oleh mantan perwira polri Alfons Loemau sebagai alasan perlunya reformasi total institusi kepolisian.

Perbedaan pandangan tersebut tetap mengarah kepada Reformasi Polri dimulai dari reformasi budaya para petinggi Polri yang disepakati oleh Pakar Kriminologi UI sekaligus pengamat kepolisian, Prof. Adrianus Meliala dan mantan anggota Polri, Kombes. Pol. (Purn) Alfons Loemau.

Adrianus bahkan merekomendasikan adanya penambahan jumlah Wakapolri!
Serunya, Alfons tetap menyoroti saling sikut dengan cara main uang untuk mencapai jabatan di Polri yang membuat institusi seragam cokelat tersebut pantas untuk direformasi.

#Polri #ReformasiPolri #NoviralNoJustice #AdrianusMeliala #AlfonsLoemau #TaufikBasari #GantiKapolri #KomiteReformasiPolri #ListyoSigit #PresidenPrabowo #17plus8 #DiskursusNetwork",NULL
True,"✨ През октомври ви каним на Look&Learn семинар на Alfaparf Milano! 🎨 Разкрийте тайната на перфектното боядисване, овладейте нови техники и формули и станете част от цветната революция! 💫 Запознайте се с новостите в серията Lisse Design! 

📅 19 октомври /неделя/
✂️ Лектори: Христина Мирчева и Александър Филипов
▶ Плевен, салон ""Глезла"", ул. ""Васил Левски"" 60
⏰  10:00 - 16:00 часа

ℹ️️ За записване на предстоящите обучения се обърнете към Вашия търговски представител по район или позвънете на номер +359 876 38 72 17.

#ChristianOfRoma #AlfaparfMilano #ColorRevolution #HairSeminar #PerfectColor #ProfessionalHairCare",NULL
True,"Nepal - REGIME CHANGE 🇺🇲 !!

#Nepal #ColorRevolution #NED #CIA #NGO #USA #China #Russia #Pakistan #Bangladesh #Indonesia #Singapore #Malaysia #Australia #Canada #UK #Ireland #Scotland #EU 

https://t.co/G706qI5mw4",NULL
True,"Yuk join.. #trendpakbambang #mbgtrend #fypppppppppppppppppppppppp #stikerwa #fypppppppppppppppppppppppp ",NULL
False,"@taufik_q Saya pikir itu kejahatan. Itu usaha mengamankan boroknya, menghalang-halangi atau kontra reformasi polri. Segera copot kelompok jahat itu...",NULL
True,"https://t.co/FkKWyod1ob",NULL
True,"Presiden RI Prabowo Subianto menegaskan keselamatan anak adalah hal terpenting dalam pelaksanaan Program Makan Bergizi Gratis (MBG). Insiden di SPPG bukan sekadar angka, melainkan menyangkut masa depan generasi penerus.

#PrabowoSubianto #MakanBergiziGratis #KeselamatanAnak https://t.co/ofwL2Gai40",NULL
False,"Tolong @DivHumas_Polri yang beginian diurus. Cari tau bener apa ga seorang PUAN MAHARANI menadakan pesta miras. Lama2 rusak ini negara 🤦🏻‍♀️",NULL
False,"Epaper Erakini, Senin 29 September 2025

Keracunan MBG Status KLB, 
Juru Masak SPPG Dievaluasi Total

#dapurmbg #mbg #makanbergizigratis #zulkiplihasan #menkopangan #epaper #ekoran #erakini https://t.co/acPdQftTZv",NULL
True,"@DiligentDenizen What's wrong with it?  Would you have an issue with an ""Armed Women-affiliated NGO?""",NULL
False,"Anggota Polsek Pacet melaksanakan Giat ""Binmas Pioner"" Pemantauan Jagung di Lahan persawahan di Dsn. Sumber Sono, Ds. Sumber Kembar, Kec. Pacet sebagai bentuk untuk mendukung program Asta Cita Presiden RI terkait Ketahanan pangan dan mensosialisasikan kepada petani jagung untuk harga jagung panen pipilan kering kadar air 18-20 ℅ dibeli bulog harga 5.500 klo kering kadar 14℅ bulog berani 6.400 per kg.

@divisihumaspolri
@humaspoldajatim
@ssdmpolri

#ketahananpangan
#astacitajatim
#poldajatim
#polresmojokerto
#pekaranganpanganbergizi
#makanbergizigratis
#swasembadapangan
#SesarenganJogoMojopahit",NULL
False,"Kritik keras menggelegar Bang Rismon di ILC terhadap KETIDAKBAIKAN POLRI yang selama ini sungguh keterlaluan dan harus segera DIREFORMASI.",NULL
True,"#keadilan #parapejuang #Reformasi #kaumkusam #LoveIndonesia ",NULL
True,"BREAKING: The largest data breach in history just exposed 16 BILLION login credentials, yes, you read that right. Billions of passwords from Apple, Google, Facebook, and other major platforms have been leaked across more than 30 databases worldwide. If you use the same password across accounts, or haven’t updated your login in years, you could already be compromised. This isn’t just some anonymous hack. This is a wake-up call for every single user online. Your email, your bank, your photos, your business logins, all of it could be at risk. TikTok, Instagram, Amazon, Netflix, nothing is immune when this much data hits the dark web. Experts are urging everyone to change your passwords immediately and enable multi-factor authentication (MFA) to protect your digital identity. Don’t ignore this. This is not fearmongering, it’s real, and it’s happening right now. Lock down your accounts. Stay vigilant. And spread the word before it’s too late. #DataBreach #CyberAttack #PasswordLeak #HackAlert #AppleHack #GoogleBreach #FacebookHack #CyberSecurity #16BillionHack #OnlineSafety #DigitalSecurity #PasswordSafety #MFA #TwoFactorAuthentication #PrivacyBreach #DataLeak #CyberNews #Hackers #Infosec #ProtectYourData #TechNews #DarkWeb #IdentityTheft #OnlineScam #DigitalDefense #CyberWarfare #BreakingNews #Alert #SecurityTips #TechAlert #StaySafeOnline",NULL
False,"brave pink and hero green, nice petronas 👏🏼",NULL
True,"Beberapa foto viral dalam berbagai kasus kekerasan aparat, demonstrasi dan pencitraan di Indonesia

#thecolourofresistance #resistance #bravepink #herogreen #kekerasanaparat #demonstrasi #pemimpin #pencitraan",NULL
False,"(Berita selengkapnya cek IG Stories @kompascom)

Ketua DPR Puan Maharani menilai, keberhasilan reformasi kepolisian hanya bisa diukur dari meningkatnya kepercayaan publik. 

Ia mengatakan, perbaikan harus menyentuh budaya organisasi, pola rekrutmen, hingga integritas aparat di lapangan.

“Reformasi harus membawa Polri semakin dipercaya publik. Itu ukuran keberhasilan yang sebenarnya,” ujarnya di Kompleks Parlemen, Jakarta, Selasa (23/9/2025).

Menurut Puan, reformasi tidak boleh setengah-setengah, melainkan menyeluruh dari internal hingga eksternal.

""Intinya kita semua punya tanggung jawab bersama untuk memperbaiki. DPR akan mendukung langkah-langkah yang memang terbukti memberikan manfaat bagi bangsa,"" ucapnya.

Penulis: Firda Janati
Editor: Nawir Arsyad Akbar

~R #Puan #Polisi #ReformasiPolri #Indonesia #Kebijakan",NULL
False,"Ahli gizi masyarakat Dr. dr. Tan Shot Yen memberikan kritik tajam terhadap program Makan Bergizi Gratis (MBG), khususnya terkait pemilihan menu.

Dalam rapat bersama Komisi IX DPR RI di Jakarta, Senin (22/9/2025), Tan menegaskan bahwa arah program ini justru bertentangan dengan edukasi gizi karena menyajikan makanan instan.

Ia menyoroti beberapa daerah yang menghadirkan burger hingga spageti sebagai menu utama. Menurutnya, konsep tersebut melenceng dari tujuan awal program. Tan menyebut makanan itu sebagai ultra-processed food (makanan ultra-olahan) yang kontraproduktif terhadap pemenuhan gizi, sebab isian burger berupa daging olahan yang diragukan kandungan nutrisinya.

Lebih lanjut, ia menekankan bahwa menu MBG seharusnya mengedepankan pangan lokal kaya gizi, seperti kapurung di Sulawesi atau ikan kuah asam di Papua, bukan makanan berbasis tepung terigu yang bahkan tidak tumbuh di Indonesia.

#makanbergizigratis #infodepok",NULL
False,"Kutai Timur –  Kepolisian Resor Kutai Timur melalui Satuan Samapta melaksanakan razia  di Tempat Hiburan Malam (THM) pada Sabtu malam, 27 September 2025,  sekitar pukul 23.00 WITA. Razia tersebut dipimpin langsung oleh Kasat  Samapta Polres Kutim, AKP Subeki. https://t.co/L7jkphhqeK",NULL
True,"☠️ The Collins Aerospace Ransomware Incident ☠️

Most of you have likely heard about the significant disruptions at several major European airports over the weekend caused by a ransomware attack. 

🤔 I've been digging into what went wrong and what lessons we can extract. 🧵 https://t.co/zFrTPXbcwL",NULL
False,"Pemerintah Perketat Pengawasan Program MBG

Usai maraknya kasus keracunan, pemerintah putuskan investigasi menyeluruh program Makan Bergizi Gratis (MBG). Semua dapur SPPG wajib punya Sertifikat Laik Higiene Sanitasi. Puskesmas & UKS akan awasi rutin, sementara ahli gizi Kemenkes dikirim bantu BGN jaga kualitas makanan.

(Source: CNN)

#VNews #Viral #MBG #MakanBergiziGratis #Kemenkes",NULL
False,"Alhamdulillah.....akhirnya sampai juga di sekolah kami
#MBG
#H-I
#pastim
#SMAN4Selayar",NULL
True,"Another Sinnek install 🤩👌

📍Kellihers Tralee the main Toyota dealer 🤩 

Join the colour revolution today!

Contact us today! 

#sinnek #colorrevolution #sinnekcolor",NULL
False,"@IndoPopBase mbg : makanan beracun gendut?",NULL
True,"",NULL
True,"(Berita selengkapnya cek IG Stories @kompascom)

Wakil Kepala Badan Gizi Nasional (BGN) Nanik S Deyang menyebutkan, hiu goreng menjadi menu dalam program makan bergizi gratis (MBG) di Ketapang, Kalimantan Barat karena sesuai dengan kearifan lokal. 

Menu hiu goreng ini menjadi sorotan setelah 24 siswa dan seorang guru SDN 12 Benua Kayong, Ketapang, mengalami mual, muntah, serta sakit perut usai menyantap menu ikan hiu goreng. 

“Jadi sebetulnya begini, menu apapun itu kan karena judulnya kearifan lokal. Jadi apa yang menjadi kearifan lokal, ya kita gunakan,” kata Nanik, Kamis (25/9/2025).

Menurutnya ikan hiu adalah makanan yang biasa dikonsumsi di Ketapang, harganya juga tidak semahal di Jakarta.

Meski demikian, ia menegaskan bahwa BGN tidak akan lagi menggunakan menu yang terbukti memicu keracunan.

“Saya tegaskan kalau ada makanan yang diidentifikasi sebagai hal yang membuat keracunan, kita nggak akan pakai di wilayah itu, sekalipun banyak,” tegasnya.

Penulis: Kiki Safitri
Editor: Ardito Ramadhan 

+  #HiuGoreng #MBG #KeracunaanMassal #Ketapang #Peristiwa",NULL
False,"Mahfud Md Tegaskan 3 Pilar Utama Reformasi Polri: Struktural, Instrumental, dan Kultur
https://t.co/fOmvrHRIQf",NULL
True,"Viral ikan hiu jadi menu makanan program MBG (Makan Bergizi Gratis) yang membuat siswa dan guru keracunan massal di Kalimantan // #mbg #makanbergizigratis #keracunanmbg #tiktoktainment #indonesiaviral ",NULL
True,"Emergency landing on my spirit flight today due to mechanical issues… safe to say I was worried 😅 this is why I hate flights. Has anyone else ever experienced this on an airline?  #spirit #flight #airplane #fyp #trending ",NULL
False,"Komite Reformasi Polri akhirnya resmi dibentuk Presiden Prabowo Subianto. Komite ad hoc ini diberi waktu 6 bulan untuk merumuskan rekomendasi perubahan.
Kapolri menegaskan masyarakat sipil akan dilibatkan. Apakah komite ini mampu menjawab tuntutan publik usai demo Agustus 2025?

Selengkapnya di DETEKSINTT

#ReformasiPolri #DeteksiNTT
semua orang",NULL
True,"@MyLordBebo color revolution coming home. what would happens after the globalists destroyed all government and taken over?  reduce population down to 500m so the slaves are more manageable.",NULL
False,"Menu Day 18✨️

#sppgglagah #mbgbanyuwangi #makanbergizigratis #bgn",NULL
True,"Service-service juga, jangan lupa tengok-tengokkan roller… kalau dah petak terus tukar baru, jangan pakai lagi. Sebab bila roller petak, motor akan jadi semput, pickup berat, bunyi pun kasar dan boleh cepat rosakkan pulak part lain dalam CVT.

LIKE | FOLLOW | SHARE KALAU SUKA | TAG KAWAN

Hubungi kami melalui WhatsApp bagi sebarang pertanyaan atau pembelian https://wa.me/60173399545

🚨Sekiranya tuan/puan berpuas hati dengan perkhidmatan kami, mohon tinggalkan review sebagai tanda sokongan dan rujukan kepada pelanggan lain https://g.page/r/CWkzI6WwppRXEAE/review

#tayaresr #nvx #nvx155malaysia #nvx155sparepartmalaysia #nmax #nmax155 #xmax #xmax250 #vespa #vespasprint #vespasprint150 #yellowbike #yellowbikemotorsport #yellowbikemotoexpertampang #korekpulley #ybm 
#vespa #mbg #vespasprint #yellowbikemotoraportampang #ride",NULL
True,"Collins Aerospace working on restoring software for airlines hit by cyberattack https://t.co/XZMSAJTr0M",NULL
True,"✨Menu untuk adik-adik di hari Senin 29 September 2025✨

#makanbergizigratis 
#badangizinasional 
#sppgkalikangkung",NULL
False,"Mahfud hingga Eks Kapolri Bakal Masuk Komite Reformasi Polri Prabowo",NULL
True,"Ratusan anak keracunan saat makan makanan gratis disekolahnya 😱😱😱 #tragedy #keracunan #makanan #makanangratis #fyp ",NULL
False,"Menu Day 19✨️

#sppgglagah #mbgbanyuwangi #makanbergizigratis #bgn",NULL
True,"Kartu identitas liputan reporter Istana milik Diana Valencia Gunawan, reporter CNN Indonesia dicabut oleh Biro Pers Istana usai ia bertanya kepada Presiden Prabowo Subianto soal masalah dalam program makan bergizi gratis (MBG).  Pertanyaan itu diajukan sesaat setelah Presiden Prabowo kembali dari lawatan luar negeri pada Sabtu 27 September 2025 di Bandar Udara Halim Perdanakusuma, Jakarta. #WartaPontianak #ReporterCNN #BiroPers #KartuLiputan ",NULL
True,"Kebersihan dapur, jaminan pangan, halal terpercaya. Standar baru untuk kualitas terbaik.

Dapur bersih, hati tenang. Sertifikasi MBG hadir untuk keamanan dan keberkahan.

Dari dapur yang terjamin, hadir hidangan yang menyehatkan dan halal. MBG hadir semakin baik. https://t.co/qbDVdGQjMw",NULL
True,"Belajar Senyum ke Negeri Sakura

PROF KIKIEK

TRANSFORMASI REFORMASI POLRI

#reformasipolri
#transformasireformasipolri
#stikpodcast
#lemdiklatpolri
#kitaindonesia https://t.co/5m7HKMZqRV",NULL
False,"Dewan Pers meminta pihak Istana Kepresidenan mengembalikan akses peliputan jurnalis televisi CNN Indonesia, Diana Valencia yang dicabut setelah bertanya soal kasus keracunan Makan Bergizi Gratis (MBG) kepada Presiden Prabowo Subianto. Istana beralasan, pertanyaan jurnalis CNN di luar konteks. 

Dewan Pers mendesak agar istana segera mengembalikan kartu peliputan jurnalis televisi CNN Indonesia sekaligus mengingatkan semua pihak untuk menjunjung tinggi dan menghormati kebebasan pers sesuai UU Nomor 40 Tahun 1999 tentang Pers. 

Ikatan Jurnalis Televisi Indonesia (IJTI) turut merespons pencabutan kartu identitas liputan bisa dianggap menghalangi kerja jurnalistik dan berpotensi membatasi akses publik memperoleh informasi.

Tindakan tersebut bisa terancam pelanggaran Pasal 18 Ayat (1) UU Pers No.40 Tahun 1999 dengan ancaman hukuman penjara paling lama dua tahun dengan denda paling banyak Rp500 Juta.",NULL
False,"@Simemaki Sikat habis bro.
Kalo Prabowo ngikut jejak Suharto sudah di Petrus ente semua yg banyak protes MBG",NULL
False,"Muhaimin Iskandar menilai, anak SD sehari-hari terpapar vetsin MSG. Ia menyebut program Makan Bergizi Gratis (MBG) sebagai strategi negara mengatasi kekurangan gizi akibat konsumsi micin berlebihan. https://t.co/4HquqeV6So https://t.co/d83znJjxGl",NULL
False,"Trunojoyo bikin tim reformasi sendiri-sendiri Ketua Tim akui d0s4-d0s4 Polri‼️",NULL
False,"sedap nii😋 #kontenhiburan #mbg #makangratis #fypage ",NULL
False,"Menteri Koordinator Bidang Pangan, Zulkifli Hasan menegaskan bahwa Satuan Pelayanan Pemenuhan Gizi (SPPG) yang bermasalah akan ditutup sementara dan dievaluasi. Hal ini menyangkut banyaknya kasus keracunan dalam program Makan Bergizi Gratis (MBG).
.
""Proses sanitasi diperbaiki, khususnya kualitas air dan alur limbah,"" ujarnya dalam Konferensi Pers Penanggulangan KLB pada Program Prioritas Makan Bergizi Gratis pada Minggu, 28 September 2025.
.
Selain itu, berbagai pihak yang terlibat dalam program MBG dituntut untuk aktif dalam melakukan pengawasan.
.
#MBG #BGN #Zulhas #Prabowo #MakanBergiziGratis #SPPG",NULL
False,"Menteri Kesehatan Budi Gunadi Sadikin menyiapkan sistem untuk melaporkan jumlah kasus keracunan MBG atau makan bergizi gratis.

Sistem tersebut, kata Budi, mirip dengan pelaporan kasus corona virus disease atau Covid-19 semasa pandemi beberapa tahun lalu.

Seperti saat pandemi Covid-19, Budi menyebut pemerintah akan menstandarkan laporan dan angka kasus keracunan MBG.

Simak berita selengkapnya di tempo.co dan link in bio.

#Tempo #keracunanmbg #makanbergizigratis #covid19",NULL
False,"Pak @muhadjir_ef Pak Menteri @Abe_Mukti dan Pak Menteri @nasaruddinumar tentu tahu dengan baik penyelenggaraan program unggulan SD Muhammadiyah Solo.

Saya kecewa dengan bapak2 bertiga.

Program Makan Bergizi Gratis (MBG) lahir dengan niat luhur: memastikan anak-anak Indonesia, terutama yang rawan gizi, memperoleh asupan sehat agar tumbuh cerdas dan kuat. Namun, seperti banyak program besar di negeri ini, pelaksanaannya justru melahirkan ironi. Ribuan anak keracunan, distribusi salah sasaran, dan sekolah-sekolah elit pun ikut dipaksa menyantap “omprengan” MBG. Sementara anak-anak di wilayah 3T, yang seharusnya menjadi prioritas, justru masih mengantre di luar pagar. 

Ada yang menyebut kekacauan ini sabotase untuk menjatuhkan presiden. Namun logika sederhana membantahnya. Para pimpinan Badan Gizi Nasional (BGN) dan pelaksana MBG adalah orang-orang dekat, loyalis, dan pendukung Prabowo sendiri. Bagaimana mungkin mereka mensabotase junjungan politiknya? Yang nyata adalah bukti ketidakmampuan: para pelaksana tidak punya kapasitas dan kapabilitas menyelenggarakan program sebesar ini dengan amanah.

Jika kita menengok ke tayangan dokumenter Food Factory, publik disuguhkan proses yang sistematis, higienis, dan penuh perhitungan: dari bahan mentah diproses melalui teknologi pangan modern, melewati rantai pasok yang rapi, hingga sampai ke tangan konsumen. Transparansi, efisiensi, dan konsistensi menjadi kunci. Ironinya, negara justru gagal meniru prinsip sederhana ini, padahal dana triliunan telah digelontorkan.

Dalam pandangan ulama Islam, kegagalan seperti ini bukan sekadar soal teknis, melainkan juga soal moral. Rasulullah ﷺ bersabda: “Setiap kalian adalah pemimpin, dan setiap pemimpin akan dimintai pertanggungjawaban atas yang dipimpinnya.” (HR. Bukhari-Muslim). Amanah untuk memberi makan anak bangsa seharusnya menjadi ibadah, bukan proyek politik. Ketika distribusi salah sasaran dan kualitas makanan membahayakan, maka yang rusak bukan hanya tubuh anak-anak, tetapi juga moral penguasa yang lalai.

Imam al-Ghazali menekankan bahwa negara akan tegak bukan karena banyaknya bala tentara atau kekayaan alam, tetapi karena keadilan. Sebaliknya, negara akan runtuh karena kezaliman dan pengkhianatan terhadap amanah rakyat. MBG yang salah sasaran, membiarkan anak lapar di 3T, sambil memberi makan anak-anak yang kenyang di kota, adalah bentuk nyata ketidakadilan.

Kritik publik yang menyebut MBG sebagai “Santapan Ironi” menggambarkan betapa jauhnya antara visi mulia dan implementasi di lapangan. Ini bukan sekadar masalah teknis distribusi, melainkan masalah kepemimpinan yang gagal belajar, gagal merencanakan, dan gagal mendengar.

Maka, jika pemerintah serius ingin menjadikan MBG sebagai warisan baik, belajarlah dari prinsip ulama: amanah, adil, dan tepat sasaran. Perbaiki rantai pasok, libatkan teknologi pangan modern, dan pastikan yang lapar didahulukan. Jika tidak, maka MBG hanya akan dikenang sebagai proyek besar yang menjadi cermin kegagalan moral dan politik—dan benar-benar hanya menyajikan “santapan ironi” bagi rakyat Indonesia.

 @muhammadiyah",NULL
